0.0383461,0.0211394,1.20952,0.020313,0.115252,0,0.0296042,0.210843,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0349186,-0.00327169,0.0741174
0.0385492,0.022292,1.20952,0.0206619,0.117066,0,0.0274345,0.197856,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0353729,-0.000615526,0.0741174
0.0387559,0.0234626,1.20952,0.0209892,0.11875,0,0.0253082,0.185177,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0358257,0.00202309,0.0741175
0.0389658,0.0246501,1.20952,0.0212952,0.120308,0,0.0232256,0.172811,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0362767,0.00464237,0.0741175
0.0391787,0.0258532,1.20952,0.0215804,0.121741,0,0.0211857,0.160756,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0367259,0.00724105,0.0741175
0.0393945,0.0270706,1.20952,0.0218452,0.123055,0,0.0191868,0.149011,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0371731,0.0098183,0.0741175
0.039613,0.0283012,1.20952,0.02209,0.12425,0,0.0172263,0.13757,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0376185,0.0123736,0.0741175
0.0398339,0.0295437,1.20952,0.0223152,0.125332,0,0.0153012,0.126424,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0380623,0.0149065,0.0741175
0.040057,0.030797,1.20952,0.0225212,0.126302,0,0.0134084,0.115565,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0385046,0.017417,0.0741176
0.0402822,0.03206,1.20952,0.0227082,0.127163,0,0.0115449,0.104984,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0389456,0.0199051,0.0741176
0.0405093,0.0333316,1.20952,0.0228766,0.127918,0,0.00970774,0.0946696,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0393854,0.0223709,0.0741176
0.0407381,0.0346108,1.20952,0.0230266,0.128571,0,0.00789444,0.08461,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0398241,0.0248148,0.0741176
0.0409683,0.0358965,1.20952,0.0231585,0.129122,0,0.00610292,0.0747931,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0402618,0.0272371,0.0741176
0.0411999,0.0371877,1.20952,0.0232724,0.129576,0,0.00433161,0.0652059,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0406984,0.0296383,0.0741177
0.0414327,0.0384835,1.20952,0.0233687,0.129934,0,0.00257954,0.0558349,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.041134,0.032019,0.0741177
0.0416663,0.0397828,1.20952,0.0234474,0.130198,0,0.000846317,0.0466661,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0415684,0.0343799,0.0741177
0.0419008,0.0410848,1.20952,0.0235088,0.13037,0,-0.000867812,0.037685,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0420013,0.0367217,0.0741177
0.0421359,0.0423885,1.20952,0.0235531,0.130452,0,-0.00256199,0.0288767,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0424325,0.0390452,0.0741177
0.0423714,0.043693,1.20952,0.0235804,0.130447,0,-0.00423484,0.020226,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0428617,0.0413513,0.0741178
0.0426072,0.0449975,1.20952,0.023591,0.130355,0,-0.00588483,0.0117182,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0432886,0.0436408,0.0741178
0.0428431,0.0463011,1.20952,0.023585,0.130178,0,-0.00751058,0.00333913,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0437127,0.0459145,0.0741178
0.043079,0.0476028,1.20952,0.0235629,0.129917,0,-0.009111,-0.00492434,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0441339,0.048173,0.0741178
0.0433146,0.048902,1.20952,0.0235247,0.129573,0,-0.0106854,-0.0130842,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0445518,0.0504169,0.0741178
0.0435499,0.0501977,1.20952,0.0234708,0.129148,0,-0.0122333,-0.0211512,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0449662,0.0526466,0.0741179
0.0437846,0.0514892,1.20952,0.0234014,0.128642,0,-0.0137546,-0.0291346,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0453771,0.0548624,0.0741179
0.0440186,0.0527756,1.20952,0.0233168,0.128056,0,-0.0152492,-0.037042,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0457841,0.0570643,0.0741179
0.0442518,0.0540562,1.20952,0.0232172,0.127391,0,-0.0167175,-0.0448791,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0461873,0.0592522,0.0741179
0.0444839,0.0553301,1.20952,0.023103,0.126648,0,-0.0181592,-0.0526494,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0465864,0.0614258,0.0741179
0.044715,0.0565966,1.20952,0.0229743,0.125827,0,-0.0195744,-0.0603536,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0469813,0.0635842,0.0741179
0.0449447,0.0578549,1.20952,0.0228315,0.12493,0,-0.0209624,-0.0679886,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0473717,0.0657265,0.074118
0.045173,0.0591042,1.20952,0.0226748,0.123955,0,-0.0223222,-0.0755472,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0477574,0.0678509,0.074118
0.0453998,0.0603437,1.20952,0.0225045,0.122906,0,-0.0236516,-0.0830162,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0481381,0.0699552,0.074118
0.0456248,0.0615728,1.20952,0.0223209,0.121781,0,-0.0249476,-0.090375,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0485132,0.0720363,0.074118
0.045848,0.0627906,1.20952,0.0221244,0.120583,0,-0.0262053,-0.0975929,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.048882,0.0740898,0.074118
0.0460693,0.0639964,1.20952,0.0219153,0.119313,0,-0.0274219,-0.104651,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0492441,0.0761127,0.0741181
0.0462884,0.0651895,1.20952,0.021694,0.117972,0,-0.0285948,-0.111531,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0495991,0.0781024,0.0741181
0.0465054,0.0663693,1.20952,0.021461,0.116562,0,-0.0297202,-0.118207,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0499463,0.0800551,0.0741181
0.04672,0.0675349,1.20952,0.0212167,0.115086,0,-0.0307934,-0.12465,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0502852,0.0819667,0.0741181
0.0469321,0.0686857,1.20952,0.0209617,0.113545,0,-0.0318096,-0.130828,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.050615,0.0838328,0.0741181
0.0471418,0.0698212,1.20952,0.0206966,0.111942,0,-0.0327636,-0.136709,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0509351,0.0856491,0.0741182
0.0473487,0.0709406,1.20952,0.0204219,0.110281,0,-0.0336505,-0.14226,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0512447,0.0874112,0.0741182
0.0475529,0.0720434,1.20952,0.0201383,0.108564,0,-0.0344655,-0.14745,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0515433,0.089115,0.0741182
0.0477543,0.073129,1.20952,0.0198466,0.106795,0,-0.0352043,-0.152253,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0518302,0.0907567,0.0741182
0.0479528,0.074197,1.20952,0.0195475,0.104978,0,-0.0358628,-0.156642,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0521049,0.0923328,0.0741182
0.0481483,0.0752468,1.20952,0.0192418,0.103117,0,-0.0364378,-0.160595,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.052367,0.0938403,0.0741183
0.0483407,0.0762779,1.20952,0.0189303,0.101217,0,-0.0369262,-0.164093,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0526159,0.0952764,0.0741183
0.04853,0.0772901,1.20952,0.018614,0.0992816,0,-0.0373258,-0.167121,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0528515,0.0966392,0.0741183
0.0487161,0.0782829,1.20952,0.0182937,0.097316,0,-0.037635,-0.169667,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0530734,0.0979267,0.0741183
0.0488991,0.0792561,1.20952,0.0179702,0.095325,0,-0.0378527,-0.171724,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0532816,0.099138,0.0741183
0.0490788,0.0802093,1.20952,0.0176447,0.0933134,0,-0.0379787,-0.173287,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0534759,0.100272,0.0741184
0.0492552,0.0811425,1.20952,0.0173178,0.0912862,0,-0.0380132,-0.174357,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0536563,0.101329,0.0741184
0.0494284,0.0820553,1.20952,0.0169906,0.0892482,0,-0.0379571,-0.174939,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.053823,0.102309,0.0741184
0.0495983,0.0829478,1.20952,0.016664,0.0872045,0,-0.0378122,-0.17504,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0539761,0.103214,0.0741184
0.0497649,0.0838199,1.20952,0.0163388,0.0851597,0,-0.0375807,-0.174673,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.054116,0.104043,0.0741184
0.0499283,0.0846715,1.20952,0.0160159,0.0831187,0,-0.0372656,-0.173854,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0542429,0.1048,0.0741184
0.0500885,0.0855026,1.20952,0.0156962,0.0810858,0,-0.0368706,-0.172603,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0543573,0.105486,0.0741185
0.0502454,0.0863135,1.20952,0.0153804,0.0790654,0,-0.0363998,-0.170945,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0544598,0.106105,0.0741185
0.0503992,0.0871042,1.20952,0.0150693,0.0770616,0,-0.0358583,-0.168907,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0545509,0.10666,0.0741185
0.0505499,0.0878748,1.20952,0.0147637,0.0750781,0,-0.0352515,-0.16652,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0546313,0.107154,0.0741185
0.0506976,0.0886256,1.20952,0.0144641,0.0731186,0,-0.0345853,-0.16382,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0547018,0.107592,0.0741185
0.0508422,0.0893567,1.20952,0.0141712,0.071186,0,-0.0338664,-0.160843,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0547632,0.107979,0.0741186
0.0509839,0.0900686,1.20952,0.0138855,0.0692832,0,-0.0331017,-0.157629,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0548164,0.108319,0.0741186
0.0511228,0.0907614,1.20952,0.0136074,0.0674126,0,-0.0322984,-0.154221,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0548622,0.108617,0.0741186
0.0512589,0.0914356,1.20952,0.0133373,0.065576,0,-0.0314639,-0.150662,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0549017,0.108879,0.0741186
0.0513922,0.0920913,1.20952,0.0130756,0.063775,0,-0.0306058,-0.146995,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0549357,0.10911,0.0741186
0.051523,0.0927291,1.20952,0.0128225,0.0620107,0,-0.0297312,-0.143262,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0549652,0.109316,0.0741187
0.0516512,0.0933492,1.20952,0.0125781,0.0602838,0,-0.0288468,-0.139502,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0549911,0.1095,0.0741187
0.051777,0.093952,1.20952,0.0123426,0.0585944,0,-0.0279581,-0.135747,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0550139,0.109669,0.0741187
0.0519004,0.094538,1.20952,0.0121159,0.0569425,0,-0.0270696,-0.132024,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0550345,0.109824,0.0741187
